ANO,TURNO,MUNICÍPIO,CANDIDATO,PARTIDO,VOTOS,LOCAL DE VOTAÇÃO,BAIRRO,REGIONAL
2024,1,FORTALEZA,JOSÉ SARTO,PDT,29,COLÉGIO MILITAR DO CORPO DE BOMBEIROS,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,27,COLÉGIO ESTADUAL LICEU DO CEARÁ,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,16,COLÉGIO ESTADUAL LICEU DO CEARÁ,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,26,COLÉGIO ESTADUAL LICEU DO CEARÁ,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,18,COLÉGIO ESTADUAL LICEU DO CEARÁ,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,27,COLÉGIO ESTADUAL LICEU DO CEARÁ,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,COLÉGIO ESTADUAL LICEU DO CEARÁ,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,COLÉGIO ESTADUAL LICEU DO CEARÁ,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,20,COLÉGIO ESTADUAL LICEU DO CEARÁ,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,25,COLÉGIO ESTADUAL LICEU DO CEARÁ,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,27,COLÉGIO ESTADUAL LICEU DO CEARÁ,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,31,COLÉGIO ESTADUAL LICEU DO CEARÁ,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,35,COLÉGIO ESTADUAL LICEU DO CEARÁ,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,26,COLÉGIO ESTADUAL LICEU DO CEARÁ,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,30,COLÉGIO ESTADUAL LICEU DO CEARÁ,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,30,COLÉGIO MILITAR DO CORPO DE BOMBEIROS,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,31,IEP - INST. DE EDUCAÇÃO PORTAL - UNIDADE FORTALEZA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,54,EM MOURA BRASIL / EF,MOURA BRASIL,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,51,EM MOURA BRASIL / EF,MOURA BRASIL,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,44,EM MOURA BRASIL / EF,MOURA BRASIL,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,IEP - INST. DE EDUCAÇÃO PORTAL - UNIDADE FORTALEZA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,21,IEP - INST. DE EDUCAÇÃO PORTAL - UNIDADE FORTALEZA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,27,SESC,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,21,IEP - INST. DE EDUCAÇÃO PORTAL - UNIDADE FORTALEZA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,23,IEP - INST. DE EDUCAÇÃO PORTAL - UNIDADE FORTALEZA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,COLÉGIO MILITAR DO CORPO DE BOMBEIROS,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,47,EM NOSSA SENHORA APARECIDA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,IEP - INST. DE EDUCAÇÃO PORTAL - UNIDADE FORTALEZA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,20,COLÉGIO MILITAR DO CORPO DE BOMBEIROS,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,60,EM NOSSA SENHORA APARECIDA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,18,EM ALBA FROTA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,20,EM ALBA FROTA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,COLÉGIO ARI DE SÁ - PRÉ-VESTIBULAR - SEDE DUQUE DE CAXIAS,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,28,COLÉGIO ARI DE SÁ - PRÉ-VESTIBULAR - SEDE DUQUE DE CAXIAS,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,28,FAC. CATÓLICA DE FORTALEZA (SEMINÁRIO DA PRAINHA),CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,40,FAC. CATÓLICA DE FORTALEZA (SEMINÁRIO DA PRAINHA),CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,18,FAC. ESTÁCIO - UNIDADE CENTRO (ANTIGO COLÉGIO CEARENSE),CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,28,FAC. ESTÁCIO - UNIDADE CENTRO (ANTIGO COLÉGIO CEARENSE),CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,19,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,29,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,21,EEFM CLÓVIS BEVILAQUA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,EEFM CLÓVIS BEVILAQUA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,13,EEFM CLÓVIS BEVILAQUA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,19,FAC. ESTÁCIO - UNIDADE CENTRO (ANTIGO COLÉGIO CEARENSE),CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,19,FAC. ESTÁCIO - UNIDADE CENTRO (ANTIGO COLÉGIO CEARENSE),CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,16,FAC. ESTÁCIO - UNIDADE CENTRO (ANTIGO COLÉGIO CEARENSE),CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,33,COLÉGIO ESTADUAL JUSTINIANO DE SERPA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,28,COLÉGIO ESTADUAL JUSTINIANO DE SERPA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,26,COLÉGIO ESTADUAL JUSTINIANO DE SERPA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,34,COLÉGIO ESTADUAL JUSTINIANO DE SERPA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,31,COLÉGIO ESTADUAL JUSTINIANO DE SERPA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,17,COLÉGIO ARI DE SÁ - PRÉ-VESTIBULAR - SEDE DUQUE DE CAXIAS,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,25,COLÉGIO ARI DE SÁ - PRÉ-VESTIBULAR - SEDE DUQUE DE CAXIAS,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,17,COLÉGIO ARI DE SÁ - PRÉ-VESTIBULAR - SEDE DUQUE DE CAXIAS,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,21,COLÉGIO ARI DE SÁ - PRÉ-VESTIBULAR - SEDE DUQUE DE CAXIAS,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,29,COLÉGIO ESTADUAL JUSTINIANO DE SERPA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,23,EEMTI VISCONDE DO RIO BRANCO,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,27,COLÉGIO ARI DE SÁ - PRÉ-VESTIBULAR - SEDE DUQUE DE CAXIAS,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,25,COLÉGIO ARI DE SÁ - PRÉ-VESTIBULAR - SEDE DUQUE DE CAXIAS,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,30,FAC. CATÓLICA DE FORTALEZA (SEMINÁRIO DA PRAINHA),CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,26,FAC. CATÓLICA DE FORTALEZA (SEMINÁRIO DA PRAINHA),CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,28,FAC. CATÓLICA DE FORTALEZA (SEMINÁRIO DA PRAINHA),CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,56,EM SÃO RAFAEL,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,37,EM SÃO RAFAEL,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,35,EM SÃO RAFAEL,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,45,EM SÃO RAFAEL,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,33,EM SÃO RAFAEL,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,48,EM SÃO RAFAEL,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,41,EM SÃO RAFAEL,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,38,SECRETARIA DA SAÚDE DO ESTADO DO CEARÁ,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,45,SECRETARIA DA SAÚDE DO ESTADO DO CEARÁ,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,41,SECRETARIA DA SAÚDE DO ESTADO DO CEARÁ,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,COLÉGIO ESTADUAL JUSTINIANO DE SERPA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,COLÉGIO ESTADUAL JUSTINIANO DE SERPA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,ACADEMIA DO PROFESSOR DARCY RIBEIRO,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,27,ACADEMIA DO PROFESSOR DARCY RIBEIRO,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,17,ACADEMIA DO PROFESSOR DARCY RIBEIRO,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,25,ACADEMIA DO PROFESSOR DARCY RIBEIRO,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,20,ACADEMIA DO PROFESSOR DARCY RIBEIRO,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,28,"CENTRO DE PASTORAL MARIA, MÃE DA IGREJA",CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,EEMTI VISCONDE DO RIO BRANCO,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,20,EEMTI VISCONDE DO RIO BRANCO,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,18,UNICHRISTUS ALDEOTA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,UNICHRISTUS ALDEOTA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,30,UNICHRISTUS ALDEOTA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,UNICHRISTUS ALDEOTA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,27,UNICHRISTUS ALDEOTA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,27,CÍRCULO MILITAR DE FORTALEZA,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,27,CÍRCULO MILITAR DE FORTALEZA,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,27,CÍRCULO MILITAR DE FORTALEZA,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,28,CÍRCULO MILITAR DE FORTALEZA,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,34,CÍRCULO MILITAR DE FORTALEZA,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,30,CÍRCULO MILITAR DE FORTALEZA,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,29,CÍRCULO MILITAR DE FORTALEZA,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,37,CÍRCULO MILITAR DE FORTALEZA,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,29,RECEITA FEDERAL (SUPER. DE ADM. DO MIN. DA ECON. NO CEARÁ),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,25,RECEITA FEDERAL (SUPER. DE ADM. DO MIN. DA ECON. NO CEARÁ),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,21,RECEITA FEDERAL (SUPER. DE ADM. DO MIN. DA ECON. NO CEARÁ),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,33,RECEITA FEDERAL (SUPER. DE ADM. DO MIN. DA ECON. NO CEARÁ),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,30,RECEITA FEDERAL (SUPER. DE ADM. DO MIN. DA ECON. NO CEARÁ),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,26,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,35,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,37,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,31,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,41,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,38,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,33,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,29,EEMTI RENATO BRAGA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,31,EEMTI RENATO BRAGA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,EEMTI RENATO BRAGA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,25,EEMTI RENATO BRAGA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,31,EEMTI RENATO BRAGA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,42,COLÉGIO DARWIN,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,38,COLÉGIO DARWIN,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,30,COLÉGIO DARWIN,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,38,COLÉGIO DARWIN,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,37,COLÉGIO DARWIN,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,18,UNICHRISTUS ALDEOTA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,19,UNICHRISTUS ALDEOTA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,19,UNICHRISTUS ALDEOTA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,30,UNICHRISTUS ALDEOTA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,25,UNICHRISTUS ALDEOTA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,20,UNICHRISTUS ALDEOTA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,28,CÍRCULO MILITAR DE FORTALEZA,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,16,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,23,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,27,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,26,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,19,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,29,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,25,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,21,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,34,EEFM PARÓQUIA DA PAZ,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,EEFM PARÓQUIA DA PAZ,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,34,EEFM PARÓQUIA DA PAZ,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,34,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,50,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,42,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,28,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,INSTITUTO CEARENSE DE EDUCAÇÃO DE SURDOS - ICES,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,INSTITUTO CEARENSE DE EDUCAÇÃO DE SURDOS - ICES,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,20,INSTITUTO CEARENSE DE EDUCAÇÃO DE SURDOS - ICES,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,12,INSTITUTO CEARENSE DE EDUCAÇÃO DE SURDOS - ICES,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,INSTITUTO CEARENSE DE EDUCAÇÃO DE SURDOS - ICES,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,56,EEFM SANTA LUZIA,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,43,EEFM SANTA LUZIA,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,34,EEFM SANTA LUZIA,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,56,EEFM SANTA LUZIA,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,51,EEFM SANTA LUZIA,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,32,EEFM SANTA LUZIA,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,40,COLÉGIO DARWIN,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,37,COLÉGIO DARWIN,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,EEFM PARÓQUIA DA PAZ,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,36,EEFM PARÓQUIA DA PAZ,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,37,COLÉGIO DARWIN,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,28,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,39,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,36,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,44,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,36,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,COLÉGIO ANTARES (PRAIA DE IRACEMA),PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,COLÉGIO ANTARES (PRAIA DE IRACEMA),PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,20,COLÉGIO ANTARES (PRAIA DE IRACEMA),PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,30,COLÉGIO ANTARES (PRAIA DE IRACEMA),PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,19,COLÉGIO ANTARES (PRAIA DE IRACEMA),PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,COLÉGIO ANTARES (PRAIA DE IRACEMA),PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,COLÉGIO ANTARES (PRAIA DE IRACEMA),PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,34,COLÉGIO ANTARES (PRAIA DE IRACEMA),PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,COLÉGIO ANTARES (PRAIA DE IRACEMA),PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,35,IDEAL CLUBE,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,34,IDEAL CLUBE,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,34,IDEAL CLUBE,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,58,IDEAL CLUBE,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,52,IDEAL CLUBE,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,44,IDEAL CLUBE,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,29,COLÉGIO ANTARES (PRAIA DE IRACEMA),PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,27,"CENTRO DE PASTORAL MARIA, MÃE DA IGREJA",CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,33,COLÉGIO ANTARES (PRAIA DE IRACEMA),PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,40,COLÉGIO ANTARES (PRAIA DE IRACEMA),PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,15,"CENTRO DE PASTORAL MARIA, MÃE DA IGREJA",CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,16,"CENTRO DE PASTORAL MARIA, MÃE DA IGREJA",CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,19,"CENTRO DE PASTORAL MARIA, MÃE DA IGREJA",CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,42,IDEAL CLUBE,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,47,IDEAL CLUBE,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,28,COLÉGIO ANTARES (PRAIA DE IRACEMA),PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,18,UNICHRISTUS ALDEOTA,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,39,EEFM SANTA LUZIA,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,FACULDADE ARI DE SÁ,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,27,EEFM PARÓQUIA DA PAZ,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,35,SECRETARIA DA SAÚDE DO ESTADO DO CEARÁ,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,COLÉGIO MILITAR DO CORPO DE BOMBEIROS,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,27,COLÉGIO MILITAR DO CORPO DE BOMBEIROS,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,22,COLÉGIO MILITAR DO CORPO DE BOMBEIROS,JACARECANGA,1
2024,1,FORTALEZA,JOSÉ SARTO,PDT,40,IEP - INST. DE EDUCAÇÃO PORTAL - UNIDADE FORTALEZA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,50,IEP - INST. DE EDUCAÇÃO PORTAL - UNIDADE FORTALEZA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,39,SECRETARIA DA SAÚDE DO ESTADO DO CEARÁ,PRAIA DE IRACEMA,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,28,INSTITUTO CEARENSE DE EDUCAÇÃO DE SURDOS - ICES,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,44,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,23,EM JOSÉ DIAS MACEDO,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,WIZARD DOM LUÍS,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,24,EEFM CLÓVIS BEVILAQUA,CENTRO,12
2024,1,FORTALEZA,JOSÉ SARTO,PDT,38,COLÉGIO CHRISTUS (AV. BARÃO DE STUDART),ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,31,INSTITUTO CEARENSE DE EDUCAÇÃO DE SURDOS - ICES,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,32,WIZARD DOM LUÍS,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,39,EM JOSÉ DIAS MACEDO,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,28,INSTITUTO CEARENSE DE EDUCAÇÃO DE SURDOS - ICES,ALDEOTA,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,28,WIZARD DOM LUÍS,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,23,EM JOSÉ DIAS MACEDO,MEIRELES,2
2024,1,FORTALEZA,JOSÉ SARTO,PDT,14,UNICHRISTUS ALDEOTA,ALDEOTA,2
